treat,age,educ,black,hispanic,married,nodegree,re74,re75,re78
0.0,29.0,15.0,0.0,0.0,1.0,0.0,5745,4970,4900
0.0,55.0,10.0,0.0,0.0,1.0,1.0,3137,3083,7963
0.0,50.0,7.0,0.0,0.0,1.0,1.0,17757,16358,0
0.0,40.0,12.0,1.0,0.0,1.0,0.0,24800,25244,25565
0.0,53.0,11.0,0.0,0.0,1.0,1.0,18021,17413,0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,0,0,11813
0.0,25.0,12.0,0.0,0.0,1.0,0.0,18609,17592,18470
0.0,19.0,13.0,0.0,0.0,0.0,0.0,5035,5076,7233
0.0,32.0,16.0,0.0,0.0,1.0,0.0,21160,20768,25565
0.0,38.0,8.0,1.0,0.0,1.0,1.0,6722,5872,8148
0.0,36.0,4.0,1.0,0.0,1.0,1.0,10560,13377,13682
0.0,54.0,8.0,0.0,0.0,0.0,1.0,0,0,13410
0.0,29.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,50.0,12.0,0.0,0.0,1.0,0.0,25837,25244,25565
0.0,36.0,18.0,0.0,0.0,1.0,0.0,24326,25244,25430
0.0,36.0,18.0,0.0,0.0,1.0,0.0,0,0,0
0.0,38.0,10.0,0.0,1.0,1.0,1.0,15856,14086,1574
0.0,26.0,13.0,0.0,0.0,0.0,0.0,59,50,31
0.0,29.0,16.0,0.0,0.0,1.0,0.0,19620,9109,10184
0.0,25.0,12.0,0.0,0.0,0.0,0.0,149,10656,0
0.0,41.0,10.0,0.0,1.0,0.0,1.0,25862,5230,14090
0.0,20.0,9.0,0.0,1.0,1.0,1.0,0,1284,0
0.0,27.0,12.0,0.0,1.0,1.0,0.0,24046,25152,25565
0.0,29.0,18.0,0.0,0.0,0.0,0.0,14932,8311,0
0.0,29.0,18.0,0.0,0.0,0.0,0.0,11691,15146,12556
0.0,33.0,17.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,47.0,11.0,0.0,0.0,1.0,1.0,15214,1971,22942
0.0,22.0,9.0,0.0,0.0,0.0,1.0,18313,18353,15184
0.0,19.0,8.0,0.0,0.0,0.0,1.0,0,2295,9898
0.0,20.0,12.0,0.0,0.0,0.0,0.0,12723,7346,9469
0.0,26.0,16.0,0.0,0.0,0.0,0.0,3842,3488,1717
0.0,35.0,14.0,0.0,0.0,1.0,0.0,22829,20888,24394
0.0,27.0,12.0,0.0,0.0,1.0,0.0,20329,19873,25565
0.0,27.0,16.0,0.0,0.0,1.0,0.0,8629,14688,25565
0.0,51.0,14.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,26.0,12.0,0.0,1.0,1.0,0.0,21621,15252,25565
0.0,39.0,10.0,0.0,1.0,1.0,1.0,25862,25244,25565
0.0,39.0,12.0,0.0,0.0,0.0,0.0,17469,8814,16769
0.0,26.0,14.0,0.0,0.0,1.0,0.0,10862,12493,17978
0.0,25.0,15.0,0.0,0.0,1.0,0.0,8243,4277,764
0.0,32.0,14.0,0.0,0.0,0.0,0.0,1401,0,0
0.0,16.0,8.0,0.0,0.0,0.0,1.0,423,3810,8209
0.0,55.0,18.0,0.0,0.0,0.0,0.0,9714,9476,14482
0.0,40.0,12.0,0.0,0.0,1.0,0.0,21748,21663,23579
0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,39.0,14.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,18.0,12.0,0.0,0.0,0.0,0.0,1587,3597,3916
0.0,46.0,14.0,0.0,0.0,1.0,0.0,25862,3412,25565
0.0,34.0,13.0,0.0,0.0,0.0,0.0,25862,25244,25565
0.0,22.0,15.0,0.0,0.0,0.0,0.0,9628,10495,17737
0.0,32.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,47.0,11.0,0.0,0.0,0.0,1.0,12012,23725,25565
0.0,22.0,6.0,0.0,1.0,0.0,1.0,12110,12189,0
0.0,30.0,6.0,0.0,1.0,1.0,1.0,11877,12196,12103
0.0,37.0,10.0,0.0,1.0,1.0,1.0,4910,4832,14777
0.0,27.0,6.0,0.0,1.0,1.0,1.0,11695,15012,17687
0.0,23.0,10.0,0.0,1.0,1.0,1.0,11807,8617,14332
0.0,41.0,15.0,0.0,0.0,0.0,0.0,16993,25244,0
0.0,49.0,9.0,0.0,1.0,1.0,1.0,18946,18764,25565
0.0,55.0,14.0,0.0,0.0,1.0,0.0,24201,25244,0
0.0,24.0,13.0,0.0,0.0,1.0,0.0,0,0,0
0.0,54.0,13.0,0.0,0.0,0.0,0.0,25862,24721,25565
0.0,36.0,12.0,0.0,1.0,1.0,0.0,20992,17078,22804
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0,1472,4912
0.0,24.0,16.0,0.0,0.0,0.0,0.0,0,0,2293
0.0,30.0,14.0,0.0,1.0,0.0,0.0,6158,392,2636
0.0,46.0,6.0,0.0,1.0,1.0,1.0,12849,10882,10895
0.0,51.0,4.0,1.0,0.0,0.0,1.0,0,0,0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,129,3917,4986
0.0,54.0,13.0,0.0,0.0,1.0,0.0,23096,21444,14471
0.0,21.0,13.0,0.0,0.0,0.0,0.0,10028,10242,15473
0.0,52.0,13.0,1.0,0.0,1.0,0.0,13292,11920,0
0.0,50.0,12.0,1.0,0.0,0.0,0.0,19487,17833,13509
0.0,25.0,14.0,0.0,0.0,0.0,0.0,16938,23242,25565
0.0,47.0,16.0,0.0,0.0,1.0,0.0,23809,24431,25565
0.0,33.0,16.0,0.0,0.0,0.0,0.0,25862,11120,1219
0.0,29.0,18.0,0.0,0.0,1.0,0.0,15941,25244,25565
0.0,29.0,16.0,0.0,0.0,0.0,0.0,21601,19035,25565
0.0,42.0,16.0,1.0,0.0,1.0,0.0,0,0,0
0.0,29.0,12.0,0.0,0.0,0.0,0.0,25862,24622,22603
0.0,36.0,13.0,1.0,0.0,1.0,0.0,25862,21636,13586
0.0,24.0,11.0,0.0,1.0,1.0,1.0,713,0,21751
0.0,22.0,16.0,0.0,0.0,0.0,0.0,0,0,22522
0.0,21.0,14.0,0.0,0.0,0.0,0.0,1940,2746,25565
0.0,27.0,12.0,1.0,0.0,0.0,0.0,21215,20437,25565
0.0,39.0,12.0,0.0,0.0,0.0,0.0,25862,25244,25565
0.0,41.0,14.0,0.0,0.0,0.0,0.0,25862,25244,25565
0.0,49.0,13.0,0.0,0.0,1.0,0.0,22400,25244,25565
0.0,52.0,12.0,0.0,0.0,1.0,0.0,14781,0,25565
0.0,53.0,15.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,19.0,12.0,0.0,0.0,0.0,0.0,0,0,0
0.0,40.0,18.0,0.0,0.0,1.0,0.0,0,0,4705
0.0,29.0,15.0,0.0,0.0,1.0,0.0,21440,22141,25565
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,26.0,14.0,0.0,0.0,1.0,0.0,25862,25244,7619
0.0,17.0,10.0,0.0,0.0,0.0,1.0,362,2515,217
0.0,22.0,13.0,0.0,1.0,1.0,0.0,14522,17679,21952
0.0,25.0,12.0,0.0,0.0,1.0,0.0,19005,19604,24978
0.0,19.0,11.0,0.0,0.0,1.0,1.0,4306,6979,838
0.0,48.0,11.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,27.0,14.0,0.0,1.0,1.0,0.0,25862,25244,25565
0.0,21.0,12.0,0.0,0.0,0.0,0.0,8129,2940,0
0.0,29.0,10.0,0.0,0.0,1.0,1.0,8474,16242,2477
0.0,33.0,12.0,0.0,0.0,1.0,0.0,20996,21163,24477
0.0,17.0,11.0,0.0,1.0,0.0,1.0,601,11,1914
0.0,23.0,12.0,0.0,0.0,1.0,0.0,19577,14716,0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862,24821,25565
0.0,55.0,8.0,0.0,0.0,1.0,1.0,24377,25244,0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,3047,1665,13787
0.0,20.0,12.0,0.0,0.0,0.0,0.0,841,2392,4271
0.0,32.0,17.0,0.0,0.0,0.0,0.0,0,958,2518
0.0,20.0,12.0,0.0,0.0,0.0,0.0,8799,15207,24943
0.0,48.0,10.0,0.0,0.0,1.0,1.0,11879,16757,14105
0.0,51.0,12.0,0.0,0.0,0.0,0.0,25862,25244,23135
0.0,29.0,13.0,0.0,0.0,1.0,0.0,17565,9211,2135
0.0,19.0,13.0,0.0,0.0,0.0,0.0,10331,13540,15980
0.0,36.0,16.0,0.0,0.0,1.0,0.0,19724,11163,23660
0.0,49.0,16.0,0.0,0.0,1.0,0.0,0,0,0
0.0,21.0,13.0,0.0,0.0,0.0,0.0,14718,11062,18931
0.0,18.0,11.0,0.0,0.0,0.0,1.0,0,1762,7233
0.0,33.0,17.0,0.0,0.0,0.0,0.0,25862,25244,25565
0.0,47.0,12.0,0.0,0.0,0.0,0.0,23135,18288,9933
0.0,55.0,8.0,0.0,0.0,1.0,1.0,22916,25244,1306
0.0,37.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,39.0,14.0,0.0,0.0,1.0,0.0,23595,25014,11677
0.0,33.0,12.0,0.0,1.0,1.0,0.0,25862,25244,25565
0.0,32.0,13.0,0.0,0.0,0.0,0.0,22003,17670,23205
0.0,33.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,25.0,14.0,0.0,0.0,1.0,0.0,14932,16496,25565
0.0,36.0,14.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,29.0,12.0,0.0,1.0,1.0,0.0,25862,25244,25565
0.0,39.0,15.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862,24766,25565
0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,33.0,12.0,0.0,0.0,0.0,0.0,21863,22447,24072
0.0,38.0,10.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862,23367,0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0,0,1609
0.0,50.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,33.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,44.0,8.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,50.0,12.0,0.0,0.0,1.0,0.0,21078,23108,19308
0.0,51.0,14.0,1.0,0.0,1.0,0.0,0,0,0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,19.0,13.0,0.0,0.0,0.0,0.0,1397,6703,358
0.0,16.0,10.0,0.0,0.0,0.0,1.0,0,261,9157
0.0,27.0,13.0,0.0,0.0,1.0,0.0,8652,14136,5927
0.0,42.0,6.0,0.0,1.0,1.0,1.0,2426,2832,1908
0.0,31.0,12.0,0.0,0.0,1.0,0.0,22837,7109,20716
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,42.0,12.0,0.0,0.0,1.0,0.0,16871,12450,0
0.0,17.0,9.0,0.0,0.0,0.0,1.0,815,0,9327
0.0,20.0,12.0,0.0,0.0,1.0,0.0,12145,791,13684
0.0,18.0,11.0,0.0,0.0,0.0,1.0,0,3226,15815
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862,25244,24459
0.0,35.0,14.0,0.0,0.0,1.0,0.0,8764,10894,20217
0.0,28.0,15.0,0.0,0.0,1.0,0.0,22363,23870,25565
0.0,36.0,9.0,0.0,0.0,1.0,1.0,18789,25242,21742
0.0,31.0,18.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,19.0,12.0,0.0,1.0,0.0,0.0,0,0,5311
0.0,26.0,9.0,0.0,1.0,0.0,1.0,9595,10259,6678
0.0,48.0,12.0,0.0,0.0,1.0,0.0,19393,9849,6864
0.0,19.0,13.0,0.0,1.0,1.0,0.0,5090,5400,3583
0.0,28.0,12.0,0.0,0.0,1.0,0.0,23529,25224,25565
0.0,36.0,14.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,22.0,12.0,0.0,0.0,0.0,0.0,13903,14770,21028
0.0,49.0,11.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862,25244,22392
0.0,27.0,15.0,0.0,0.0,1.0,0.0,25324,25244,0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,18956,2014,15776
0.0,41.0,11.0,0.0,0.0,0.0,1.0,149,3448,488
0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,33.0,14.0,0.0,1.0,1.0,0.0,22798,22787,25565
0.0,28.0,12.0,0.0,1.0,1.0,0.0,22255,23348,25565
0.0,25.0,11.0,0.0,1.0,1.0,1.0,12802,13490,21755
0.0,25.0,10.0,0.0,0.0,1.0,1.0,13633,2786,0
0.0,37.0,9.0,0.0,0.0,1.0,1.0,23178,3420,14443
0.0,18.0,9.0,0.0,0.0,1.0,1.0,76,501,3651
0.0,24.0,13.0,0.0,0.0,1.0,0.0,0,14691,13868
0.0,30.0,9.0,0.0,0.0,1.0,1.0,16299,18256,25565
0.0,42.0,3.0,0.0,0.0,1.0,1.0,13256,16061,14426
0.0,30.0,12.0,0.0,1.0,1.0,0.0,25862,25244,25565
0.0,23.0,13.0,0.0,0.0,1.0,0.0,18419,16215,10773
0.0,28.0,13.0,0.0,0.0,1.0,0.0,0,0,0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,15909,16075,465
0.0,29.0,12.0,0.0,0.0,0.0,0.0,3585,3368,244
0.0,44.0,18.0,0.0,0.0,1.0,0.0,25862,25244,0
0.0,35.0,16.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,41.0,12.0,0.0,0.0,1.0,0.0,22639,20471,22761
0.0,52.0,12.0,0.0,0.0,1.0,0.0,22534,22562,15828
0.0,23.0,12.0,0.0,0.0,0.0,0.0,10225,5169,23171
0.0,25.0,12.0,0.0,1.0,1.0,0.0,25862,20275,25565
0.0,24.0,11.0,0.0,1.0,1.0,1.0,9775,11170,1924
0.0,22.0,12.0,0.0,1.0,0.0,0.0,388,11095,14912
0.0,25.0,6.0,0.0,1.0,1.0,1.0,10380,11156,18853
0.0,33.0,9.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,32.0,18.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,33.0,17.0,0.0,0.0,1.0,0.0,25862,25244,1847
0.0,38.0,12.0,0.0,1.0,1.0,0.0,0,13121,25565
0.0,34.0,16.0,0.0,0.0,1.0,0.0,25860,25244,25565
0.0,33.0,13.0,0.0,1.0,1.0,0.0,0,0,13301
0.0,20.0,11.0,0.0,1.0,1.0,1.0,10913,13388,12973
0.0,18.0,11.0,0.0,0.0,0.0,1.0,0,0,11684
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0,0,6882
0.0,33.0,14.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,42.0,12.0,0.0,0.0,0.0,0.0,1881,4952,0
0.0,34.0,13.0,0.0,0.0,1.0,0.0,20200,10314,25565
0.0,16.0,10.0,0.0,0.0,0.0,1.0,0,2028,16420
0.0,28.0,13.0,0.0,0.0,1.0,0.0,12953,15139,21839
0.0,28.0,13.0,0.0,0.0,1.0,0.0,22093,25244,25565
0.0,29.0,18.0,0.0,1.0,1.0,0.0,276,6284,25565
0.0,39.0,12.0,0.0,0.0,0.0,0.0,25862,25244,25565
0.0,25.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,41.0,18.0,0.0,0.0,1.0,0.0,25862,25244,12618
0.0,19.0,12.0,0.0,0.0,0.0,0.0,504,0,177
0.0,29.0,14.0,0.0,0.0,1.0,0.0,25510,24599,25565
0.0,47.0,14.0,1.0,0.0,1.0,0.0,0,0,0
0.0,22.0,15.0,0.0,0.0,1.0,0.0,7281,9292,22392
0.0,22.0,14.0,0.0,1.0,1.0,0.0,4677,4605,24965
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862,17150,22464
0.0,31.0,10.0,0.0,0.0,1.0,1.0,0,0,0
0.0,38.0,12.0,0.0,1.0,1.0,0.0,15100,15683,16392
0.0,27.0,14.0,0.0,1.0,1.0,0.0,4067,4614,17480
0.0,53.0,8.0,0.0,1.0,0.0,1.0,16066,16906,16688
0.0,41.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,35.0,12.0,0.0,1.0,1.0,0.0,25862,25244,25565
0.0,32.0,13.0,0.0,0.0,1.0,0.0,25862,13982,25565
0.0,51.0,12.0,0.0,0.0,1.0,0.0,14847,12017,22321
0.0,18.0,11.0,0.0,0.0,0.0,1.0,1712,600,1720
0.0,34.0,11.0,0.0,1.0,1.0,1.0,22198,0,0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,20547,24794,25565
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,51.0,10.0,0.0,1.0,1.0,1.0,23572,12480,22210
0.0,22.0,9.0,0.0,1.0,1.0,1.0,15948,25244,25565
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,18.0,12.0,0.0,0.0,0.0,0.0,2941,782,6073
0.0,23.0,13.0,0.0,0.0,0.0,0.0,6544,985,2858
0.0,31.0,11.0,0.0,0.0,1.0,1.0,12661,14745,25565
0.0,24.0,13.0,0.0,0.0,0.0,0.0,12418,12994,10099
0.0,49.0,4.0,0.0,1.0,1.0,1.0,15519,21303,25565
0.0,43.0,10.0,0.0,1.0,1.0,1.0,25862,25244,0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,52.0,6.0,0.0,1.0,1.0,1.0,19685,19670,13629
0.0,43.0,1.0,0.0,1.0,1.0,1.0,12610,4275,0
0.0,33.0,9.0,0.0,1.0,1.0,1.0,11959,7088,25565
0.0,41.0,5.0,0.0,1.0,1.0,1.0,7690,12214,19703
0.0,40.0,8.0,0.0,1.0,1.0,1.0,22451,21779,19278
0.0,25.0,11.0,0.0,1.0,1.0,1.0,12627,3382,17179
0.0,46.0,12.0,0.0,0.0,1.0,0.0,0,0,0
0.0,32.0,18.0,0.0,0.0,1.0,0.0,0,0,0
0.0,45.0,12.0,0.0,0.0,0.0,0.0,20202,19241,20954
0.0,29.0,13.0,0.0,0.0,0.0,0.0,10937,0,25565
0.0,29.0,16.0,0.0,0.0,0.0,0.0,9722,5434,25565
0.0,23.0,16.0,0.0,0.0,0.0,0.0,4520,0,25565
0.0,25.0,16.0,0.0,0.0,1.0,0.0,21272,20601,25565
0.0,35.0,15.0,0.0,0.0,0.0,0.0,3084,324,0
0.0,29.0,16.0,0.0,0.0,1.0,0.0,25862,25244,0
0.0,31.0,13.0,0.0,0.0,1.0,0.0,25862,25244,24870
0.0,30.0,16.0,0.0,1.0,1.0,0.0,23552,20168,25565
0.0,27.0,3.0,0.0,1.0,1.0,1.0,10858,10955,11387
0.0,20.0,13.0,0.0,0.0,1.0,0.0,2453,6606,15012
0.0,21.0,12.0,0.0,1.0,1.0,0.0,13468,14724,3576
0.0,44.0,8.0,0.0,0.0,0.0,1.0,5843,11841,10638
0.0,44.0,6.0,0.0,1.0,1.0,1.0,8493,8354,10133
0.0,50.0,10.0,0.0,0.0,1.0,1.0,25862,25244,0
0.0,23.0,16.0,0.0,0.0,0.0,0.0,9557,17094,21080
0.0,23.0,16.0,0.0,0.0,0.0,0.0,504,24860,25565
0.0,29.0,16.0,0.0,0.0,1.0,0.0,21323,21350,8667
0.0,19.0,11.0,0.0,0.0,0.0,1.0,0,1074,7714
0.0,43.0,14.0,0.0,0.0,0.0,0.0,0,0,0
0.0,25.0,14.0,1.0,0.0,0.0,0.0,11856,13100,15495
0.0,23.0,11.0,0.0,0.0,1.0,1.0,2770,9573,9401
0.0,44.0,8.0,0.0,0.0,1.0,1.0,18991,12829,21035
0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862,22508,22608
0.0,33.0,13.0,0.0,0.0,1.0,0.0,23501,25244,25565
0.0,27.0,12.0,0.0,0.0,0.0,0.0,21395,17585,15804
0.0,25.0,12.0,0.0,0.0,1.0,0.0,8615,5367,11930
0.0,34.0,12.0,0.0,0.0,1.0,0.0,14015,14502,13149
0.0,27.0,14.0,0.0,0.0,1.0,0.0,19175,20889,25565
0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862,25244,20295
0.0,46.0,14.0,0.0,0.0,1.0,0.0,22986,15309,0
0.0,26.0,11.0,0.0,0.0,0.0,1.0,0,2834,9681
0.0,39.0,14.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,30.0,17.0,0.0,1.0,1.0,0.0,11364,1074,25565
0.0,23.0,10.0,0.0,0.0,1.0,1.0,0,0,0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,23882,21511,23992
0.0,31.0,16.0,0.0,0.0,1.0,0.0,9332,2365,0
0.0,21.0,10.0,0.0,0.0,1.0,1.0,5006,23263,3538
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862,23632,25565
0.0,42.0,12.0,0.0,0.0,1.0,0.0,19587,14238,13764
0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,49.0,10.0,0.0,1.0,1.0,1.0,16697,16996,17557
0.0,27.0,13.0,0.0,0.0,1.0,0.0,27,0,0
0.0,50.0,14.0,0.0,0.0,1.0,0.0,18108,2327,7154
0.0,43.0,14.0,0.0,0.0,1.0,0.0,8870,12829,0
0.0,27.0,16.0,0.0,0.0,1.0,0.0,21166,22517,25565
0.0,47.0,12.0,0.0,1.0,1.0,0.0,0,0,0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,23782,21325,0
0.0,53.0,15.0,0.0,0.0,1.0,0.0,0,0,0
0.0,32.0,14.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,39.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,26.0,16.0,0.0,0.0,0.0,0.0,12341,13981,18699
0.0,27.0,18.0,0.0,0.0,0.0,0.0,2285,0,0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862,16791,0
0.0,37.0,13.0,0.0,0.0,1.0,0.0,25862,24755,22655
0.0,37.0,14.0,0.0,0.0,1.0,0.0,0,0,0
0.0,32.0,10.0,0.0,0.0,1.0,1.0,24424,25244,0
0.0,18.0,10.0,0.0,0.0,0.0,1.0,0,0,5049
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0,2254,6481
0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,30.0,13.0,0.0,0.0,1.0,0.0,11221,21484,25565
0.0,55.0,9.0,0.0,0.0,0.0,1.0,10206,10004,10718
0.0,38.0,4.0,0.0,1.0,1.0,1.0,16370,13384,13718
0.0,18.0,11.0,0.0,1.0,1.0,1.0,6174,6821,14582
0.0,27.0,11.0,0.0,0.0,1.0,1.0,327,0,0
0.0,42.0,3.0,0.0,1.0,1.0,1.0,0,7897,11526
0.0,48.0,14.0,0.0,0.0,1.0,0.0,19791,15955,0
0.0,55.0,12.0,0.0,0.0,1.0,0.0,22357,7979,0
0.0,23.0,16.0,0.0,0.0,0.0,0.0,339,6153,7514
0.0,26.0,13.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,40.0,13.0,0.0,0.0,1.0,0.0,3578,10302,11912
0.0,29.0,16.0,0.0,0.0,1.0,0.0,1209,1445,1558
0.0,50.0,12.0,0.0,0.0,0.0,0.0,14616,14511,15927
0.0,41.0,12.0,0.0,0.0,1.0,0.0,16330,21142,17977
0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862,25244,0
0.0,50.0,10.0,0.0,0.0,1.0,1.0,25862,25244,5550
0.0,23.0,15.0,0.0,0.0,0.0,0.0,8836,5215,11132
0.0,31.0,18.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,41.0,12.0,0.0,0.0,1.0,0.0,22931,23618,0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,5294,668,7347
0.0,47.0,12.0,0.0,1.0,1.0,0.0,25862,23910,0
0.0,18.0,12.0,0.0,1.0,0.0,0.0,694,3335,0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862,25244,17733
0.0,35.0,12.0,0.0,1.0,1.0,0.0,23343,22035,25565
0.0,23.0,12.0,0.0,0.0,1.0,0.0,15214,16974,7265
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,21.0,14.0,0.0,0.0,0.0,0.0,3429,3133,20732
0.0,55.0,12.0,0.0,1.0,1.0,0.0,19340,16170,25565
0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862,20268,24857
0.0,50.0,12.0,0.0,0.0,0.0,0.0,16236,14349,18834
0.0,47.0,12.0,0.0,0.0,1.0,0.0,11689,1389,12834
0.0,36.0,8.0,0.0,1.0,0.0,1.0,8897,11693,10569
0.0,42.0,5.0,0.0,0.0,1.0,1.0,25862,25244,18695
0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,45.0,12.0,0.0,0.0,1.0,0.0,22949,15970,12431
0.0,39.0,12.0,0.0,1.0,1.0,0.0,11174,9356,17276
0.0,27.0,12.0,0.0,0.0,1.0,0.0,6370,10387,1479
0.0,45.0,10.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,53.0,14.0,0.0,0.0,1.0,0.0,4559,11293,3669
0.0,36.0,12.0,0.0,0.0,1.0,0.0,15805,25244,25565
0.0,20.0,12.0,0.0,0.0,0.0,0.0,4187,15767,1040
0.0,18.0,10.0,0.0,0.0,0.0,1.0,0,1857,22429
0.0,20.0,13.0,0.0,0.0,0.0,0.0,4965,12029,23348
0.0,20.0,12.0,0.0,0.0,0.0,0.0,5282,14079,5292
0.0,23.0,12.0,0.0,0.0,1.0,0.0,3781,3933,21025
0.0,47.0,17.0,0.0,0.0,1.0,0.0,25862,25244,25381
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862,25244,25565
0.0,21.0,14.0,0.0,0.0,0.0,0.0,1761,1985,15448
0.0,16.0,9.0,0.0,0.0,0.0,1.0,243,406,3656
0.0,34.0,16.0,0.0,0.0,1.0,0.0,22808,24522,25565
0.0,35.0,11.0,0.0,0.0,1.0,1.0,3975,0,21963
0.0,33.0,14.0,0.0,0.0,1.0,0.0,21227,9456,17155
0.0,41.0,9.0,0.0,1.0,1.0,1.0,20990,20501,21876
0.0,41.0,12.0,0.0,0.0,1.0,0.0,20194,20893,25565
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0,2154,17244
0.0,47.0,9.0,0.0,0.0,1.0,1.0,25862,25244,25565
0.0,25.0,16.0,0.0,0.0,1.0,0.0,10511,22905,25565
0.0,20.0,13.0,0.0,0.0,1.0,0.0,5756,8957,1580
0.0,38.0,13.0,0.0,0.0,0.0,0.0,19744,14912,10947
0.0,25.0,16.0,0.0,0.0,0.0,0.0,13215,9881,25565
0.0,18.0,12.0,0.0,0.0,0.0,0.0,1305,2809,4220
0.0,37.0,12.0,0.0,0.0,1.0,0.0,18104,18691,19435
0.0,49.0,8.0,0.0,0.0,1.0,1.0,23731,8391,25565
0.0,41.0,12.0,0.0,0.0,0.0,0.0,25862,25244,25565
0.0,47.0,12.0,0.0,0.0,1.0,0.0,0,0,23029
0.0,32.0,13.0,0.0,0.0,1.0,0.0,14595,16093,25565
0.0,55.0,13.0,0.0,0.0,1.0,0.0,25133,25004,25565
0.0,27.0,12.0,0.0,0.0,1.0,0.0,24653,21851,25565
